,population
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,900000000.0
1966,0.0
1967,0.0
1968,5000000.0
1969,2200000.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,250000000.0
1975,0.0
1976,0.0
1977,0.0
1978,1005000000.0
1979,0.0
1980,0.0
1981,500000.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,134000000.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,250000000.0
1993,0.0
1994,40000000.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,200000.0
2000,71103000.0
2001,0.0
2002,0.0
2003,0.0
2004,5000000.0
2005,0.0
2006,0.0
2007,0.0
2008,6000000.0
2009,0.0
2010,27000000.0
2011,0.0
2012,0.0
2013,2000000.0
2014,88384000.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,13000000.0
2022,0.0
2023,0.0
2024,0.0
2025,0.0
2026,461000000.0
2027,400000000.0
2028,0.0
2029,1000000.0
2030,16200000.0
2031,16000000.0
2032,5000000.0
2033,0.0
2034,0.0
2035,1000000.0
2036,0.0
2037,1000000.0
2038,1000000.0
2039,5000000.0
2040,0.0
2041,24221000.0
2042,6864000.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,400000000.0
2049,0.0
2050,0.0
2051,1000000.0
2052,0.0
2053,0.0
2054,0.0
2055,0.0
2056,0.0
2057,0.0
2058,0.0
2059,3000000.0
2060,0.0
2061,85000000.0
2062,0.0
2063,232100000.0
2064,930000000.0
2065,0.0
2066,0.0
2067,350000000.0
2068,0.0
2069,100000000.0
2070,0.0
2071,0.0
2072,0.0
2073,0.0
2074,0.0
2075,101000000.0
2076,0.0
2077,4950000.0
2078,0.0
2079,0.0
2080,0.0
2081,160000000.0
2082,0.0
2083,0.0
2084,700000000.0
2085,745420000.0
2086,35000000.0
2087,700000000.0
2088,1000000.0
2089,32000000.0
2090,0.0
2091,212000000.0
2092,0.0
2093,30000000.0
2094,0.0
2095,0.0
2096,1000000.0
2097,0.0
2098,250000000.0
2099,0.0
2100,114600000.0
2101,0.0
2102,82400000.0
2103,117000000.0
2104,0.0
2105,0.0
2106,973000.0
2107,0.0
2108,356000000.0
2109,0.0
2110,0.0
2111,5000000.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,60000.0
2117,0.0
2118,118605000.0
2119,0.0
2120,53000000.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0
2125,5000000.0
2126,280000000.0
2127,0.0
2128,1100000.0
2129,21200000.0
2130,90000000.0
2131,0.0
2132,33900000.0
2133,1082000000.0
2134,800000000.0
2135,230000000.0
2136,0.0
2137,975000000.0
2138,2000000000.0
2139,3000000.0
2140,1800000000.0
2141,0.0
2142,400000000.0
2143,0.0
2144,50000000.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,917200000.0
2150,48400000.0
2151,0.0
2152,350000000.0
2153,0.0
2154,0.0
2155,58000000.0
2156,0.0
2157,1000000.0
2158,0.0
2159,1000000.0
2160,0.0
2161,5000000.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0
2167,0.0
2168,0.0
2169,410900000.0
2170,0.0
2171,0.0
2172,23000000.0
2173,6000000.0
2174,60000000.0
2175,0.0
2176,0.0
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,3900000000.0
2184,0.0
2185,30000000.0
2186,50851000.0
2187,5500000.0
2188,604000000.0
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,8000000.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,12544000.0
2201,1000000.0
2202,7007000.0
2203,0.0
2204,175190000.0
2205,0.0
2206,0.0
2207,25000000.0
2208,566000000.0
2209,0.0
2210,10000000.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,0.0
2218,416000000.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,1290000.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,25000000.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,10000000.0
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,0.0
2245,500000.0
2246,0.0
2247,988800000.0
2248,0.0
2249,2227000.0
2250,3000.0
2251,0.0
2252,4320000.0
2253,25000000.0
2254,11900000.0
2255,0.0
2256,2000000.0
2257,0.0
2258,95000000.0
2259,95000000.0
2260,0.0
2261,0.0
2262,82000000.0
2263,37000000.0
2264,0.0
2265,0.0
2266,0.0
2267,0.0
2268,1406000.0
2269,0.0
2270,0.0
2271,5000000.0
2272,0.0
2273,0.0
2274,0.0
2275,25000000.0
2276,0.0
2277,52250000.0
2278,0.0
2279,400000000.0
2280,1655000000.0
2281,3000000000.0
2282,0.0
2283,0.0
2284,31600000.0
2285,31650000.0
2286,500000.0
2287,200000000.0
2288,0.0
2289,0.0
2290,5000000.0
2291,0.0
2292,3000000.0
2293,0.0
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,0.0
2299,0.0
2300,2000000000.0
2301,0.0
2302,0.0
2303,1000000000.0
2304,9600000.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,950000000.0
2316,2000000.0
2317,0.0
2318,1000000.0
2319,1000000000.0
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,81500000.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,1500000.0
2332,1500000.0
2333,0.0
2334,0.0
2335,0.0
2336,90000000.0
2337,0.0
2338,35000000.0
2339,2000000.0
2340,0.0
2341,25000000.0
2342,43000000.0
2343,0.0
2344,0.0
2345,165000000.0
2346,40000000.0
2347,0.0
2348,2000000.0
2349,0.0
2350,0.0
2351,250000000.0
2352,0.0
2353,0.0
2354,75000000.0
2355,0.0
2356,0.0
2357,0.0
2358,20000000.0
2359,0.0
2360,0.0
2361,0.0
2362,3000000.0
2363,336490000.0
2364,0.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2369,5000000.0
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,54152000.0
2375,403000000.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,65000000.0
2382,1217000000.0
2383,1328600000.0
2384,0.0
2385,0.0
2386,50000000.0
2387,92000000.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,1300000000.0
2393,230000000.0
2394,122000000.0
2395,33169000.0
2396,0.0
2397,0.0
2398,0.0
2399,4800000.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,50000000.0
2406,2000000.0
2407,0.0
2408,651000000.0
2409,0.0
2410,200000000.0
2411,0.0
2412,117000000.0
2413,0.0
2414,2000000.0
2415,1500000000.0
2416,0.0
2417,0.0
2418,702750000.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,1000000000.0
2424,5568000.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,1000000.0
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,76000000.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,42000.0
2451,0.0
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2456,0.0
2457,144000000.0
2458,0.0
2459,500000000.0
2460,308000000.0
2461,0.0
2462,0.0
2463,0.0
2464,15000000.0
2465,5200000.0
2466,99500000.0
2467,14000000.0
2468,0.0
2469,0.0
2470,4104000000.0
2471,0.0
2472,500000.0
2473,0.0
2474,0.0
2475,0.0
2476,8000000.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,2000000.0
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.0
2490,83033000.0
2491,1000000.0
2492,0.0
2493,0.0
2494,95000000.0
2495,450000000.0
2496,0.0
2497,0.0
2498,0.0
2499,10000000.0
2500,5800000.0
2501,5000.0
2502,0.0
2503,3600000.0
2504,0.0
2505,0.0
2506,12500000.0
2507,1350000000.0
2508,231600000.0
2509,3500000000.0
2510,0.0
2511,0.0
2512,0.0
2513,173000000.0
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,64200000.0
2519,119055000.0
2520,70000000.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,1500000.0
2529,50000000.0
2530,5000000.0
2531,0.0
2532,0.0
2533,30000000.0
2534,0.0
2535,0.0
2536,0.0
2537,105000000.0
2538,17200000.0
2539,0.0
2540,0.0
2541,0.0
2542,1501210000.0
2543,53200000.0
2544,0.0
2545,1374000000.0
2546,0.0
2547,0.0
2548,0.0
2549,2500000.0
2550,0.0
2551,0.0
2552,0.0
2553,0.0
2554,15400000.0
2555,20000000.0
2556,0.0
2557,0.0
2558,0.0
2559,0.0
2560,745000000.0
2561,0.0
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,500000000.0
2567,0.0
2568,0.0
2569,0.0
2570,5000000.0
2571,276100000.0
2572,100000000.0
2573,0.0
2574,0.0
2575,0.0
2576,0.0
2577,272943000.0
2578,0.0
2579,0.0
2580,30000000.0
2581,1561000000.0
2582,20000000.0
2583,76000000.0
2584,0.0
2585,0.0
2586,0.0
2587,0.0
2588,2200000000.0
2589,0.0
2590,10900000.0
2591,0.0
2592,934000.0
2593,0.0
2594,150000000.0
2595,0.0
2596,0.0
2597,0.0
2598,11500000.0
2599,0.0
2600,0.0
2601,0.0
2602,0.0
2603,0.0
2604,19800000.0
2605,0.0
2606,0.0
2607,350000.0
2608,22000000.0
2609,1200000.0
2610,0.0
2611,56000.0
2612,86460000.0
2613,500000.0
2614,0.0
2615,0.0
2616,0.0
2617,20000000.0
2618,1500000000.0
2619,730000000.0
2620,0.0
2621,2000000.0
2622,0.0
2623,0.0
2624,0.0
2625,0.0
2626,485000000.0
2627,0.0
2628,0.0
2629,0.0
2630,720000.0
2631,1750000000.0
2632,25000000.0
2633,30000000.0
2634,40000000.0
2635,0.0
2636,1000000.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,10000000.0
2646,100000000.0
2647,0.0
2648,727500000.0
2649,330000000.0
2650,0.0
2651,50000000.0
2652,0.0
2653,0.0
2654,0.0
2655,62000000.0
2656,100000000.0
2657,174000000.0
2658,11000000.0
2659,265000000.0
2660,0.0
2661,138900000.0
2662,1000000.0
2663,177000000.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,0.0
2671,120000000.0
2672,110000000.0
2673,0.0
2674,25000000.0
2675,0.0
2676,0.0
2677,9000000.0
2678,1000000.0
2679,15000000.0
2680,0.0
2681,23700000.0
2682,1000000.0
2683,0.0
2684,1500000000.0
2685,0.0
2686,0.0
2687,0.0
2688,1283000000.0
2689,8000000.0
2690,0.0
2691,0.0
2692,25000000.0
2693,0.0
2694,1700000000.0
2695,6000000.0
2696,1565000000.0
2697,0.0
2698,0.0
2699,0.0
2700,0.0
2701,350000000.0
2702,0.0
2703,0.0
2704,0.0
2705,0.0
2706,0.0
2707,145000.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,5000000.0
2713,64000000.0
2714,1700000.0
2715,1000000.0
2716,0.0
2717,0.0
2718,0.0
2719,0.0
2720,545000000.0
2721,0.0
2722,0.0
2723,0.0
2724,0.0
2725,0.0
2726,0.0
2727,70000000.0
2728,625000000.0
2729,1203700000.0
2730,31000000.0
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,500000.0
2736,22000000.0
2737,525000000.0
2738,0.0
2739,10000000.0
2740,0.0
2741,0.0
2742,0.0
2743,0.0
2744,6000000.0
2745,0.0
2746,0.0
2747,0.0
2748,0.0
2749,0.0
2750,0.0
2751,0.0
2752,0.0
2753,95490000.0
2754,210000000.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,193700000.0
2762,2625000.0
2763,500000000.0
2764,0.0
2765,0.0
2766,2000000.0
2767,0.0
2768,0.0
2769,0.0
2770,0.0
2771,0.0
2772,546000000.0
2773,0.0
2774,0.0
2775,0.0
2776,0.0
2777,0.0
2778,7200000.0
2779,500000.0
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,217000000.0
2785,0.0
2786,68000000.0
2787,136000000.0
2788,0.0
2789,5000000.0
2790,5300000.0
2791,0.0
2792,800000.0
2793,0.0
2794,0.0
2795,0.0
2796,25000000.0
2797,0.0
2798,765305000.0
2799,260000000.0
2800,0.0
2801,490000000.0
2802,0.0
2803,0.0
2804,20417000.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,2137000000.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,48400000.0
2815,0.0
2816,0.0
2817,0.0
2818,1030000000.0
2819,0.0
2820,810000000.0
2821,15000000.0
2822,0.0
2823,0.0
2824,942887000.0
2825,269000000.0
2826,1319564000.0
2827,0.0
2828,643644000.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,50000000.0
2835,0.0
2836,0.0
2837,9000000.0
2838,60000000.0
2839,0.0
2840,0.0
2841,0.0
2842,0.0
2843,0.0
2844,0.0
2845,0.0
2846,0.0
2847,0.0
2848,0.0
2849,0.0
2850,0.0
2851,500000000.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,0.0
2863,0.0
2864,0.0
2865,91286000.0
2866,4600000.0
2867,0.0
2868,0.0
2869,71500000.0
2870,0.0
2871,0.0
2872,947200000.0
2873,0.0
2874,0.0
2875,13000000.0
2876,0.0
2877,150000000.0
2878,0.0
2879,440000.0
2880,1000000000.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,2500000.0
2886,0.0
2887,0.0
2888,0.0
2889,0.0
2890,0.0
2891,600000.0
2892,250000000.0
2893,76000000.0
2894,0.0
2895,0.0
2896,0.0
2897,0.0
2898,0.0
2899,0.0
2900,0.0
2901,10200000.0
2902,0.0
2903,0.0
2904,0.0
2905,400000000.0
2906,60000000.0
2907,0.0
2908,0.0
2909,0.0
2910,0.0
2911,0.0
2912,0.0
2913,0.0
2914,0.0
2915,60000000.0
2916,0.0
2917,0.0
2918,0.0
2919,0.0
2920,403016000.0
2921,0.0
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,14000000000.0
2934,0.0
2935,0.0
2936,0.0
2937,157000.0
2938,169146000.0
2939,0.0
2940,0.0
2941,0.0
2942,0.0
2943,0.0
2944,0.0
2945,0.0
2946,0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,0.0
2959,0.0
2960,0.0
2961,50000000.0
2962,5000000.0
2963,80000000.0
2964,1000000000.0
2965,0.0
2966,107911000.0
2967,0.0
2968,0.0
2969,0.0
2970,0.0
2971,0.0
2972,16200000.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,4200000000.0
2982,0.0
2983,218000000.0
2984,2789000000.0
2985,0.0
2986,400000000.0
2987,485000000.0
2988,0.0
2989,0.0
2990,0.0
2991,5236000.0
2992,1100000.0
2993,20000000.0
2994,0.0
2995,0.0
2996,15000000.0
2997,375000000.0
2998,0.0
2999,0.0
3000,0.0
3001,1600000000.0
3002,0.0
3003,0.0
3004,0.0
3005,50000000.0
3006,0.0
3007,0.0
3008,0.0
3009,67000.0
3010,0.0
3011,0.0
3012,0.0
3013,0.0
3014,0.0
3015,341000.0
3016,0.0
3017,0.0
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,2000000.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,46000000.0
3029,176500000.0
3030,35000000.0
3031,0.0
3032,0.0
3033,0.0
3034,0.0
3035,83200000.0
3036,0.0
3037,0.0
3038,240000000.0
3039,0.0
3040,60000000.0
3041,28000000.0
3042,0.0
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,6000000.0
3048,0.0
3049,0.0
3050,171085000.0
3051,0.0
3052,0.0
3053,50000000.0
3054,0.0
3055,0.0
3056,0.0
3057,24800000.0
3058,640000000.0
3059,423000000.0
3060,0.0
3061,0.0
3062,452000000.0
3063,0.0
3064,0.0
3065,5600000000.0
3066,0.0
3067,380000000.0
3068,0.0
3069,7500000000.0
3070,0.0
3071,21800000.0
3072,21000000.0
3073,15500000.0
3074,33000000.0
3075,0.0
3076,0.0
3077,0.0
3078,0.0
3079,0.0
3080,78200000.0
3081,195500000.0
3082,155600000.0
3083,0.0
3084,250000000.0
3085,0.0
3086,980000000.0
3087,0.0
3088,0.0
3089,6000000.0
3090,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,2250000.0
3096,2200000.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,8500000.0
3102,280000000.0
3103,0.0
3104,58350000.0
3105,803000000.0
3106,0.0
3107,0.0
3108,210335000.0
3109,1869000000.0
3110,0.0
3111,0.0
3112,0.0
3113,0.0
3114,19500000.0
3115,0.0
3116,0.0
3117,4440000000.0
3118,190000000.0
3119,0.0
3120,4500000000.0
3121,0.0
3122,0.0
3123,10000000.0
3124,0.0
3125,10000000.0
3126,0.0
3127,0.0
3128,1910000000.0
3129,0.0
3130,4790000000.0
3131,0.0
3132,1000000000.0
3133,0.0
3134,0.0
3135,0.0
3136,100000000.0
3137,0.0
3138,2100000.0
3139,0.0
3140,4800000.0
3141,8000000.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,2200000000.0
3149,692800000.0
3150,110000000.0
3151,8232300000.0
3152,77400000.0
3153,0.0
3154,500000000.0
3155,20000000.0
3156,1585000000.0
3157,1700000000.0
3158,13000000.0
3159,4000000000.0
3160,0.0
3161,0.0
3162,0.0
3163,0.0
3164,38000000.0
3165,6000000.0
3166,47000000.0
3167,0.0
3168,0.0
3169,0.0
3170,370000000.0
3171,0.0
3172,44000000.0
3173,90700000.0
3174,0.0
3175,110000000.0
3176,50000000.0
3177,0.0
3178,0.0
3179,0.0
3180,50000000.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,1750000000.0
3186,130000000.0
3187,0.0
3188,1000000.0
3189,0.0
3190,36000000.0
3191,1000000.0
3192,0.0
3193,0.0
3194,0.0
3195,64000000.0
3196,370500000.0
3197,0.0
3198,0.0
3199,43000.0
3200,388500000.0
3201,0.0
3202,50000000.0
3203,0.0
3204,0.0
3205,0.0
3206,0.0
3207,0.0
3208,0.0
3209,177900000.0
3210,0.0
3211,10000000.0
3212,1739000.0
3213,0.0
3214,50000000.0
3215,2400000.0
3216,2500000.0
3217,0.0
3218,242800000.0
3219,150000000.0
3220,0.0
3221,0.0
3222,0.0
3223,0.0
3224,280000.0
3225,0.0
3226,12700000.0
3227,40000000.0
3228,0.0
3229,0.0
3230,0.0
3231,45000000.0
3232,0.0
3233,635000000.0
3234,725000.0
3235,0.0
3236,0.0
3237,200000000.0
3238,1000000000.0
3239,766100000.0
3240,1000000000.0
3241,0.0
3242,393000000.0
3243,0.0
3244,50000000.0
3245,0.0
3246,0.0
3247,60000000.0
3248,0.0
3249,473000000.0
3250,1560000.0
3251,0.0
3252,82000000.0
3253,28000000.0
3254,0.0
3255,0.0
3256,150000000.0
3257,0.0
3258,1780000000.0
3259,2000000.0
3260,0.0
3261,0.0
3262,500000000.0
3263,200000000.0
3264,6000000.0
3265,15000000.0
3266,0.0
3267,0.0
3268,14120000.0
3269,8030000000.0
3270,0.0
3271,4800000.0
3272,28000000.0
3273,692890000.0
3274,0.0
3275,0.0
3276,0.0
3277,400000.0
3278,0.0
3279,0.0
3280,100000000.0
3281,0.0
3282,0.0
3283,0.0
3284,5000000.0
3285,56000000.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,772000000.0
3292,0.0
3293,900000000.0
3294,0.0
3295,0.0
3296,0.0
3297,0.0
3298,0.0
3299,10000000.0
3300,18000000.0
3301,14800000.0
3302,0.0
3303,1000000.0
3304,13200000.0
3305,60000000.0
3306,0.0
3307,258000000.0
3308,0.0
3309,4000000.0
3310,0.0
3311,433400000.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,30000000.0
3317,0.0
3318,0.0
3319,10086500000.0
3320,10000000.0
3321,0.0
3322,150000000.0
3323,105000000.0
3324,310000000.0
3325,1000000.0
3326,0.0
3327,150000.0
3328,30000000.0
3329,0.0
3330,30000000.0
3331,2000000.0
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,79840000.0
3338,0.0
3339,0.0
3340,0.0
3341,24000000.0
3342,80000000.0
3343,0.0
3344,0.0
3345,0.0
3346,10000000.0
3347,0.0
3348,0.0
3349,0.0
3350,0.0
3351,0.0
3352,0.0
3353,0.0
3354,0.0
3355,1300000.0
3356,275000000.0
3357,211000000.0
3358,0.0
3359,0.0
3360,0.0
3361,50000000.0
3362,0.0
3363,1700000000.0
3364,2000000000.0
3365,22000000.0
3366,0.0
3367,24000000.0
3368,0.0
3369,0.0
3370,1478000.0
3371,0.0
3372,8323000.0
3373,25000000.0
3374,0.0
3375,0.0
3376,0.0
3377,1335000000.0
3378,33500000.0
3379,850000000.0
3380,0.0
3381,30000000.0
3382,1030000000.0
3383,1500000000.0
3384,2500000000.0
3385,46700000.0
3386,1000000.0
3387,9500000.0
3388,278000000.0
3389,0.0
3390,0.0
3391,0.0
3392,0.0
3393,0.0
3394,4000000.0
3395,7000000.0
3396,250000000.0
3397,260000000.0
3398,1500000000.0
3399,378000000.0
3400,100000000.0
3401,0.0
3402,0.0
3403,250000000.0
3404,200000000.0
3405,400000000.0
3406,25800000.0
3407,0.0
3408,2000000000.0
3409,120000000.0
3410,0.0
3411,120000000.0
3412,53200000.0
3413,3150000.0
3414,110000000.0
3415,399100000.0
3416,0.0
3417,268700000.0
3418,164700000.0
3419,837400000.0
3420,0.0
3421,0.0
3422,0.0
3423,0.0
3424,0.0
3425,2590000.0
3426,50000000.0
3427,30100000.0
3428,751700000.0
3429,0.0
3430,900000.0
3431,20000000.0
3432,1200000000.0
3433,0.0
3434,1600000.0
3435,0.0
3436,0.0
3437,400000000.0
3438,0.0
3439,0.0
3440,300000000.0
3441,50000000.0
3442,0.0
3443,219700000.0
3444,0.0
3445,384000000.0
3446,100000000.0
3447,0.0
3448,5400000.0
3449,0.0
3450,69000000.0
3451,239950000.0
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,3469400000.0
3457,0.0
3458,550000000.0
3459,697300000.0
3460,400000000.0
3461,0.0
3462,0.0
3463,0.0
3464,0.0
3465,161000000.0
3466,0.0
3467,0.0
3468,21828000.0
3469,3650000.0
3470,155000000.0
3471,2750000.0
3472,250000000.0
3473,52900000.0
3474,78000000.0
3475,3000000.0
3476,55115000.0
3477,0.0
3478,0.0
3479,25000000.0
3480,0.0
3481,0.0
3482,27600000.0
3483,0.0
3484,6200000.0
3485,100000000.0
3486,0.0
3487,51500000.0
3488,0.0
3489,230000.0
3490,1000000000.0
3491,0.0
3492,10000000.0
3493,250000000.0
3494,0.0
3495,74200000.0
3496,0.0
3497,0.0
3498,0.0
3499,0.0
3500,0.0
3501,0.0
3502,200000000.0
3503,0.0
3504,48100000.0
3505,2600000.0
3506,0.0
3507,0.0
3508,0.0
3509,0.0
3510,0.0
3511,0.0
3512,300000000.0
3513,24100000.0
3514,0.0
3515,750000000.0
3516,0.0
3517,35000000.0
3518,1600000.0
3519,0.0
3520,275000000.0
3521,3000000000.0
3522,0.0
3523,31500000000.0
3524,175000000.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,47700000.0
3530,0.0
3531,18400000.0
3532,0.0
3533,0.0
3534,0.0
3535,0.0
3536,0.0
3537,92000000.0
3538,1000000000.0
3539,50000000.0
3540,0.0
3541,4600000.0
3542,0.0
3543,0.0
3544,1000000.0
3545,17000000.0
3546,0.0
3547,0.0
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,100000000.0
3553,0.0
3554,420000000.0
3555,23760000.0
3556,34000000.0
3557,0.0
3558,0.0
3559,0.0
3560,6061000000.0
3561,0.0
3562,27000000.0
3563,0.0
3564,7380000.0
3565,129000000.0
3566,1232130000.0
3567,0.0
3568,0.0
3569,0.0
3570,0.0
3571,0.0
3572,0.0
3573,0.0
3574,0.0
3575,140000000.0
3576,1000000000.0
3577,600000000.0
3578,380000000.0
3579,30000000.0
3580,0.0
3581,0.0
3582,0.0
3583,0.0
3584,0.0
3585,0.0
3586,500000000.0
3587,0.0
3588,0.0
3589,5165000.0
3590,0.0
3591,100000000.0
3592,600000000.0
3593,500000000.0
3594,50000000.0
3595,37000000.0
3596,150000000.0
3597,0.0
3598,0.0
3599,0.0
3600,120000000.0
3601,790000.0
3602,195000000.0
3603,6920000.0
3604,57600000.0
3605,56700000.0
3606,0.0
3607,0.0
3608,0.0
3609,19301000.0
3610,0.0
3611,0.0
3612,280000000.0
3613,7000000000.0
3614,0.0
3615,500000000.0
3616,0.0
3617,0.0
3618,100000000.0
3619,38000000.0
3620,0.0
3621,226300000.0
3622,1000000000.0
3623,15000000.0
3624,625000000.0
3625,11000000.0
3626,358000000.0
3627,1000000000.0
3628,0.0
3629,210000000.0
3630,0.0
3631,0.0
3632,1750000000.0
3633,0.0
3634,36532000.0
3635,108700000.0
3636,29393000.0
3637,302151000.0
3638,310000.0
3639,0.0
3640,4600000.0
3641,10000000.0
3642,0.0
3643,0.0
3644,0.0
3645,0.0
3646,95400000.0
3647,2500000.0
3648,1670000000.0
3649,0.0
3650,10000000.0
3651,0.0
3652,0.0
3653,0.0
3654,0.0
3655,0.0
3656,53000000.0
3657,3000000.0
3658,0.0
3659,200000000.0
3660,0.0
3661,0.0
3662,0.0
3663,0.0
3664,0.0
3665,0.0
3666,0.0
3667,2600000.0
3668,37000000.0
3669,0.0
3670,40000000.0
3671,257442000.0
3672,488000.0
3673,5000000.0
3674,2500000.0
3675,1500000.0
3676,110000000.0
3677,0.0
3678,0.0
3679,0.0
3680,0.0
3681,34000000.0
3682,0.0
3683,0.0
3684,200000.0
3685,0.0
3686,0.0
3687,0.0
3688,0.0
3689,2000000.0
3690,719950000.0
3691,1261000000.0
3692,131970000.0
3693,149000000.0
3694,99870000.0
3695,70000.0
3696,0.0
3697,0.0
3698,3510000.0
3699,239000000.0
3700,0.0
3701,7500000.0
3702,0.0
3703,190000000.0
3704,0.0
3705,12100000000.0
3706,5000000000.0
3707,125000000.0
3708,0.0
3709,1000000000.0
3710,4500000.0
3711,10000000.0
3712,0.0
3713,65000000.0
3714,6000000.0
3715,0.0
3716,1500000.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,77600000.0
3725,0.0
3726,150000000.0
3727,2000000.0
3728,0.0
3729,0.0
3730,0.0
3731,0.0
3732,0.0
3733,0.0
3734,0.0
3735,0.0
3736,127500000.0
3737,0.0
3738,0.0
3739,0.0
3740,0.0
3741,475000000.0
3742,70000000.0
3743,0.0
3744,0.0
3745,3000000.0
3746,0.0
3747,5000000.0
3748,13755200000.0
3749,0.0
